# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-2706
# Selected columns: 1/622 
# Timestamp: Fri, 18-Mar-2022 17:30:39
Gene ID	Gene Name	uterine cervix, cervical adenocarcinoma, HeLa
ENSG00000166669	ATF7IP2	1.0
ENSG00000166676	TVP23A	0.5
ENSG00000166681	BEX3	411.0
ENSG00000166682	TMPRSS5	0.6
ENSG00000166685	COG1	24.0
ENSG00000166689	PLEKHA7	8.0
ENSG00000166704	ZNF606	0.1
ENSG00000166710	B2M	1057.0
ENSG00000166716	ZNF592	47.0
ENSG00000166734	GOLM2	58.0
ENSG00000166741	NNMT	67.0
ENSG00000166747	AP1G1	41.0
ENSG00000166750	SLFN5	13.0
ENSG00000166762	CATSPER2	2.0
ENSG00000166770	ZNF667-AS1	0.1
ENSG00000166780	BMERB1	19.0
ENSG00000166783	MARF1	16.0
ENSG00000166788	SAAL1	31.0
ENSG00000166793	YPEL4	0.2
ENSG00000166794	PPIB	685.0
ENSG00000166796	LDHC	0.1
ENSG00000166797	CIAO2A	107.0
ENSG00000166800	LDHAL6A	0.1
ENSG00000166801	FAM111A	10.0
ENSG00000166803	PCLAF	110.0
ENSG00000166813	KIF7	29.0
ENSG00000166816	LDHD	0.9
ENSG00000166819	PLIN1	0.2
ENSG00000166821	PEX11A	9.0
ENSG00000166822	TMEM170A	6.0
ENSG00000166823	MESP1	4.0
ENSG00000166825	ANPEP	2.0
ENSG00000166831	RBPMS2	20.0
ENSG00000166833	NAV2	55.0
ENSG00000166839	ANKDD1A	1.0
ENSG00000166845	C18orf54	6.0
ENSG00000166847	DCTN5	38.0
ENSG00000166848	TERF2IP	58.0
ENSG00000166851	PLK1	223.0
ENSG00000166855	CLPX	58.0
ENSG00000166860	ZBTB39	6.0
ENSG00000166866	MYO1A	0.1
ENSG00000166869	CHP2	0.2
ENSG00000166881	NEMP1	31.0
ENSG00000166886	NAB2	15.0
ENSG00000166887	VPS39	44.0
ENSG00000166888	STAT6	64.0
ENSG00000166889	PATL1	45.0
ENSG00000166896	ATP23	10.0
ENSG00000166897	ELFN2	16.0
ENSG00000166900	STX3	16.0
ENSG00000166902	MRPL16	93.0
ENSG00000166908	PIP4K2C	42.0
ENSG00000166912	MTMR10	10.0
ENSG00000166913	YWHAB	409.0
ENSG00000166917	MIR202HG	0.2
ENSG00000166920	C15orf48	0.1
ENSG00000166922	SCG5	0.4
ENSG00000166923	GREM1	0.7
ENSG00000166924	NYAP1	0.5
ENSG00000166925	TSC22D4	41.0
ENSG00000166927	MS4A7	0.2
ENSG00000166938	DIS3L	36.0
ENSG00000166946	CCNDBP1	15.0
ENSG00000166947	EPB42	0.1
ENSG00000166949	SMAD3	37.0
ENSG00000166963	MAP1A	6.0
ENSG00000166965	RCCD1	50.0
ENSG00000166971	AKTIP	8.0
ENSG00000166974	MAPRE2	49.0
ENSG00000166979	EVA1C	28.0
ENSG00000166986	MARS1	83.0
ENSG00000166987	MBD6	23.0
ENSG00000166997	CNPY4	27.0
ENSG00000167004	PDIA3	472.0
ENSG00000167005	NUDT21	58.0
ENSG00000167014	TERB2	0.5
ENSG00000167034	NKX3-1	5.0
ENSG00000167037	SGSM1	0.2
ENSG00000167046	ENSG00000167046	0.4
ENSG00000167065	DUSP18	1.0
ENSG00000167074	TEF	8.0
ENSG00000167077	MEI1	3.0
ENSG00000167080	B4GALNT2	0.8
ENSG00000167081	PBX3	9.0
ENSG00000167085	PHB	278.0
ENSG00000167088	SNRPD1	70.0
ENSG00000167094	TTC16	0.1
ENSG00000167100	SAMD14	0.3
ENSG00000167103	PIP5KL1	0.6
ENSG00000167105	TMEM92	2.0
ENSG00000167106	FAM102A	27.0
ENSG00000167107	ACSF2	1.0
ENSG00000167110	GOLGA2	92.0
ENSG00000167112	TRUB2	64.0
ENSG00000167113	COQ4	50.0
ENSG00000167114	SLC27A4	115.0
ENSG00000167117	ANKRD40CL	0.3
ENSG00000167118	URM1	96.0
ENSG00000167123	CERCAM	29.0
ENSG00000167130	DOLPP1	77.0
ENSG00000167131	CCDC103	0.2
ENSG00000167136	ENDOG	53.0
ENSG00000167157	PRRX2	4.0
ENSG00000167173	C15orf39	46.0
ENSG00000167178	ISLR2	0.2
ENSG00000167182	SP2	34.0
ENSG00000167183	PRR15L	0.2
ENSG00000167186	COQ7	19.0
ENSG00000167191	GPRC5B	2.0
ENSG00000167193	CRK	91.0
ENSG00000167194	C16orf92	0.1
ENSG00000167196	FBXO22	23.0
ENSG00000167202	TBC1D2B	10.0
ENSG00000167216	KATNAL2	0.9
ENSG00000167220	HDHD2	14.0
ENSG00000167232	ZNF91	2.0
ENSG00000167244	IGF2	0.6
ENSG00000167257	RNF214	12.0
ENSG00000167258	CDK12	43.0
ENSG00000167264	DUS2	15.0
ENSG00000167272	POP5	57.0
ENSG00000167280	ENGASE	15.0
ENSG00000167281	RBFOX3	0.1
ENSG00000167283	ATP5MG	99.0
ENSG00000167291	TBC1D16	19.0
ENSG00000167302	TEPSIN	11.0
ENSG00000167306	MYO5B	4.0
ENSG00000167311	ART5	0.1
ENSG00000167315	ACAA2	57.0
ENSG00000167323	STIM1	23.0
ENSG00000167325	RRM1	331.0
ENSG00000167332	OR51E2	0.1
ENSG00000167333	TRIM68	6.0
ENSG00000167363	FN3K	14.0
ENSG00000167371	PRRT2	2.0
ENSG00000167377	ZNF23	0.8
ENSG00000167378	IRGQ	10.0
ENSG00000167380	ZNF226	7.0
ENSG00000167384	ZNF180	8.0
ENSG00000167393	PPP2R3B	5.0
ENSG00000167394	ZNF668	8.0
ENSG00000167395	ZNF646	17.0
ENSG00000167397	VKORC1	45.0
ENSG00000167419	LPO	0.1
ENSG00000167447	SMG8	35.0
ENSG00000167460	TPM4	524.0
ENSG00000167461	RAB8A	60.0
ENSG00000167468	GPX4	171.0
ENSG00000167470	MIDN	66.0
ENSG00000167476	JSRP1	0.4
ENSG00000167483	NIBAN3	0.6
ENSG00000167487	KLHL26	17.0
ENSG00000167491	GATAD2A	75.0
ENSG00000167508	MVD	12.0
ENSG00000167513	CDT1	46.0
ENSG00000167515	TRAPPC2L	23.0
ENSG00000167522	ANKRD11	49.0
ENSG00000167523	SPATA33	5.0
ENSG00000167524	RSKR	5.0
ENSG00000167525	PROCA1	1.0
ENSG00000167526	RPL13	372.0
ENSG00000167528	ZNF641	7.0
ENSG00000167535	CACNB3	6.0
ENSG00000167536	DHRS13	10.0
ENSG00000167543	TP53I13	26.0
ENSG00000167548	KMT2D	35.0
ENSG00000167549	CORO6	10.0
ENSG00000167550	RHEBL1	1.0
ENSG00000167552	TUBA1A	22.0
ENSG00000167553	TUBA1C	354.0
ENSG00000167555	ZNF528	0.2
ENSG00000167562	ZNF701	4.0
ENSG00000167565	SERTAD3	24.0
ENSG00000167566	NCKAP5L	16.0
ENSG00000167578	RAB4B	2.0
ENSG00000167588	GPD1	0.6
ENSG00000167595	PROSER3	10.0
ENSG00000167600	CYP2S1	11.0
ENSG00000167601	AXL	250.0
ENSG00000167604	NFKBID	7.0
ENSG00000167608	TMC4	0.4
ENSG00000167613	LAIR1	0.3
ENSG00000167614	TTYH1	0.1
ENSG00000167615	LENG8	98.0
ENSG00000167617	CDC42EP5	0.1
ENSG00000167619	TMEM145	1.0
ENSG00000167625	ZNF526	17.0
ENSG00000167632	TRAPPC9	12.0
ENSG00000167635	ZNF146	75.0
ENSG00000167637	ZNF283	5.0
ENSG00000167642	SPINT2	13.0
ENSG00000167644	C19orf33	256.0
ENSG00000167645	YIF1B	47.0
ENSG00000167646	DNAAF3	0.4
ENSG00000167653	PSCA	15.0
ENSG00000167654	ATCAY	0.4
ENSG00000167656	LY6D	6.0
ENSG00000167657	DAPK3	77.0
ENSG00000167658	EEF2	2219.0
ENSG00000167664	TMIGD2	0.4
ENSG00000167670	CHAF1A	96.0
ENSG00000167671	UBXN6	38.0
ENSG00000167674	HDGFL2	52.0
ENSG00000167676	PLIN4	0.1
ENSG00000167680	SEMA6B	0.5
ENSG00000167685	ZNF444	12.0
ENSG00000167693	NXN	18.0
ENSG00000167695	TLCD3A	50.0
ENSG00000167699	GLOD4	52.0
ENSG00000167700	MFSD3	51.0
ENSG00000167701	GPT	2.0
ENSG00000167702	KIFC2	19.0
ENSG00000167703	SLC43A2	12.0
ENSG00000167705	RILP	4.0
ENSG00000167711	SERPINF2	3.0
ENSG00000167716	WDR81	24.0
ENSG00000167720	SRR	8.0
ENSG00000167721	TSR1	146.0
ENSG00000167723	TRPV3	0.2
ENSG00000167733	HSD11B1L	2.0
ENSG00000167740	CYB5D2	14.0
ENSG00000167741	GGT6	0.3
ENSG00000167747	C19orf48	98.0
ENSG00000167748	KLK1	1.0
ENSG00000167754	KLK5	0.2
ENSG00000167755	KLK6	0.3
ENSG00000167757	KLK11	0.2
ENSG00000167766	ZNF83	7.0
ENSG00000167767	KRT80	593.0
ENSG00000167769	ACER1	0.6
ENSG00000167770	OTUB1	80.0
ENSG00000167771	RCOR2	1.0
ENSG00000167772	ANGPTL4	5.0
ENSG00000167774	ENSG00000167774	0.1
ENSG00000167775	CD320	135.0
ENSG00000167778	SPRYD3	75.0
ENSG00000167779	IGFBP6	65.0
ENSG00000167785	ZNF558	5.0
ENSG00000167792	NDUFV1	159.0
ENSG00000167797	CDK2AP2	119.0
ENSG00000167799	NUDT8	7.0
ENSG00000167800	TBX10	0.1
ENSG00000167807	ENSG00000167807	0.3
ENSG00000167815	PRDX2	490.0
ENSG00000167840	ZNF232	20.0
ENSG00000167842	MIS12	55.0
ENSG00000167850	CD300C	0.1
ENSG00000167861	HID1	0.4
ENSG00000167862	MRPL58	122.0
ENSG00000167863	ATP5PD	143.0
ENSG00000167874	TMEM88	0.9
ENSG00000167880	EVPL	33.0
ENSG00000167881	SRP68	81.0
ENSG00000167889	MGAT5B	5.0
ENSG00000167895	TMC8	0.3
ENSG00000167900	TK1	263.0
ENSG00000167904	TMEM68	4.0
ENSG00000167912	ENSG00000167912	2.0
ENSG00000167914	GSDMA	0.2
ENSG00000167920	TMEM99	28.0
ENSG00000167925	GHDC	22.0
ENSG00000167930	FAM234A	27.0
ENSG00000167941	SOST	0.1
ENSG00000167945	ENSG00000167945	0.3
ENSG00000167962	ZNF598	90.0
ENSG00000167964	RAB26	10.0
ENSG00000167965	MLST8	77.0
ENSG00000167967	E4F1	27.0
ENSG00000167968	DNASE1L2	2.0
ENSG00000167969	ECI1	52.0
ENSG00000167971	CASKIN1	0.5
ENSG00000167972	ABCA3	4.0
ENSG00000167977	KCTD5	38.0
ENSG00000167978	SRRM2	243.0
ENSG00000167981	ZNF597	6.0
ENSG00000167984	NLRC3	0.4
ENSG00000167985	SDHAF2	18.0
ENSG00000167986	DDB1	131.0
ENSG00000167987	VPS37C	20.0
ENSG00000167992	VWCE	0.2
ENSG00000167994	RAB3IL1	10.0
ENSG00000167995	BEST1	0.2
ENSG00000167996	FTH1	1983.0
ENSG00000168000	BSCL2	13.0
ENSG00000168002	POLR2G	147.0
ENSG00000168003	SLC3A2	775.0
ENSG00000168005	SPINDOC	52.0
ENSG00000168010	ATG16L2	3.0
ENSG00000168014	C2CD3	18.0
ENSG00000168016	TRANK1	3.0
ENSG00000168026	TTC21A	1.0
ENSG00000168028	RPSA	1201.0
ENSG00000168032	ENTPD3	0.1
ENSG00000168036	CTNNB1	339.0
ENSG00000168038	ULK4	5.0
ENSG00000168040	FADD	80.0
ENSG00000168056	LTBP3	23.0
ENSG00000168060	NAALADL1	0.1
ENSG00000168061	SAC3D1	77.0
ENSG00000168066	SF1	202.0
ENSG00000168067	MAP4K2	12.0
ENSG00000168071	CCDC88B	3.0
ENSG00000168077	SCARA3	611.0
ENSG00000168078	PBK	112.0
ENSG00000168079	SCARA5	0.4
ENSG00000168090	COPS6	259.0
ENSG00000168092	PAFAH1B2	53.0
ENSG00000168096	ANKS3	9.0
ENSG00000168101	NUDT16L1	50.0
ENSG00000168116	KIAA1586	14.0
ENSG00000168118	RAB4A	24.0
ENSG00000168124	OR1F1	0.6
ENSG00000168126	OR2W6P	0.2
ENSG00000168131	OR2B2	0.2
ENSG00000168137	SETD5	56.0
ENSG00000168140	VASN	183.0
ENSG00000168143	FAM83B	6.0
ENSG00000168152	THAP9	4.0
ENSG00000168159	RNF187	119.0
ENSG00000168172	HOOK3	13.0
ENSG00000168175	MAPK1IP1L	74.0
ENSG00000168209	DDIT4	207.0
ENSG00000168214	RBPJ	23.0
ENSG00000168216	LMBRD1	25.0
ENSG00000168228	ZCCHC4	10.0
ENSG00000168234	TTC39C	18.0
ENSG00000168237	GLYCTK	11.0
ENSG00000168243	GNG4	0.4
ENSG00000168246	UBTD2	39.0
ENSG00000168255	POLR2J3	12.0
ENSG00000168256	NKIRAS2	42.0
ENSG00000168259	DNAJC7	51.0
ENSG00000168260	ENSG00000168260	0.1
ENSG00000168263	KCNV2	0.6
ENSG00000168264	IRF2BP2	50.0
ENSG00000168268	NT5DC2	87.0
ENSG00000168273	SMIM4	17.0
ENSG00000168275	COA6	98.0
ENSG00000168280	KIF5C	0.2
ENSG00000168282	MGAT2	14.0
ENSG00000168283	BMI1	27.0
ENSG00000168286	THAP11	46.0
ENSG00000168288	MMADHC	200.0
ENSG00000168291	PDHB	120.0
ENSG00000168297	PXK	6.0
ENSG00000168298	H1-4	1.0
ENSG00000168300	PCMTD1	6.0
ENSG00000168301	KCTD6	14.0
ENSG00000168303	MPLKIP	10.0
ENSG00000168310	IRF2	7.0
ENSG00000168348	INSM2	0.1
ENSG00000168356	SCN11A	0.1
ENSG00000168367	LINC00917	0.1
ENSG00000168374	ARF4	428.0
ENSG00000168385	SEPTIN2	191.0
ENSG00000168386	FILIP1L	0.1
ENSG00000168389	MFSD2A	2.0
ENSG00000168393	DTYMK	117.0
ENSG00000168394	TAP1	31.0
ENSG00000168395	ING5	10.0
ENSG00000168397	ATG4B	22.0
ENSG00000168398	BDKRB2	1.0
ENSG00000168404	MLKL	16.0
ENSG00000168405	CMAHP	0.3
ENSG00000168411	RFWD3	64.0
ENSG00000168421	RHOH	0.1
ENSG00000168427	KLHL30	0.5
ENSG00000168434	COG7	19.0
ENSG00000168438	CDC40	18.0
ENSG00000168439	STIP1	411.0
ENSG00000168453	HR	18.0
ENSG00000168454	TXNDC2	0.4
ENSG00000168461	RAB31	194.0
ENSG00000168476	REEP4	76.0
ENSG00000168477	TNXB	1.0
ENSG00000168481	LGI3	0.2
ENSG00000168484	SFTPC	0.1
ENSG00000168487	BMP1	79.0
ENSG00000168488	ATXN2L	115.0
ENSG00000168490	PHYHIP	4.0
ENSG00000168491	CCDC110	0.1
ENSG00000168495	POLR3D	37.0
ENSG00000168496	FEN1	322.0
ENSG00000168497	CAVIN2	4.0
ENSG00000168502	MTCL1	12.0
ENSG00000168505	GBX2	3.0
ENSG00000168517	HEXIM2	7.0
ENSG00000168522	FNTA	12.0
ENSG00000168528	SERINC2	49.0
ENSG00000168538	TRAPPC11	23.0
ENSG00000168542	COL3A1	253.0
ENSG00000168556	ING2	22.0
ENSG00000168564	CDKN2AIP	44.0
ENSG00000168566	SNRNP48	38.0
ENSG00000168569	TMEM223	36.0
ENSG00000168575	SLC20A2	14.0
ENSG00000168591	TMUB2	36.0
ENSG00000168610	STAT3	83.0
ENSG00000168612	ZSWIM1	21.0
ENSG00000168615	ADAM9	286.0
ENSG00000168646	AXIN2	2.0
ENSG00000168653	NDUFS5	1409.0
ENSG00000168661	ZNF30	6.0
ENSG00000168671	UGT3A2	0.1
ENSG00000168672	LRATD2	1.0
ENSG00000168675	LDLRAD4	8.0
ENSG00000168676	KCTD19	0.2
ENSG00000168679	SLC16A4	2.0
ENSG00000168685	IL7R	27.0
ENSG00000168701	TMEM208	67.0
ENSG00000168702	LRP1B	1.0
ENSG00000168710	AHCYL1	134.0
ENSG00000168724	DNAJC21	94.0
ENSG00000168734	PKIG	12.0
ENSG00000168743	NPNT	51.0
ENSG00000168758	SEMA4C	11.0
ENSG00000168763	CNNM3	30.0
ENSG00000168765	GSTM4	11.0
ENSG00000168769	TET2	8.0
ENSG00000168772	CXXC4	2.0
ENSG00000168778	TCTN2	11.0
ENSG00000168779	SHOX2	1.0
ENSG00000168781	PPIP5K1	12.0
ENSG00000168785	TSPAN5	2.0
ENSG00000168792	ABHD15	24.0
ENSG00000168795	ZBTB5	36.0
ENSG00000168802	CHTF8	106.0
ENSG00000168803	ADAL	17.0
ENSG00000168806	LCMT2	19.0
ENSG00000168807	SNTB2	18.0
ENSG00000168811	IL12A	0.3
ENSG00000168813	ZNF507	12.0
ENSG00000168818	STX18	24.0
ENSG00000168824	NSG1	0.1
ENSG00000168826	ZBTB49	4.0
ENSG00000168827	GFM1	38.0
ENSG00000168852	TPTE2P5	0.1
ENSG00000168872	DDX19A	35.0
ENSG00000168874	ATOH8	23.0
ENSG00000168876	ANKRD49	14.0
ENSG00000168878	SFTPB	0.4
ENSG00000168883	USP39	67.0
ENSG00000168884	TNIP2	39.0
ENSG00000168887	C2orf68	20.0
ENSG00000168890	TMEM150A	4.0
ENSG00000168894	RNF181	77.0
ENSG00000168899	VAMP5	2.0
ENSG00000168904	LRRC28	2.0
ENSG00000168906	MAT2A	267.0
ENSG00000168913	ENHO	0.3
ENSG00000168917	SLC35G2	17.0
ENSG00000168918	INPP5D	0.1
ENSG00000168924	LETM1	58.0
ENSG00000168925	CTRB1	0.1
ENSG00000168936	TMEM129	26.0
ENSG00000168938	PPIC	117.0
ENSG00000168939	SPRY3	1.0
ENSG00000168944	CEP120	13.0
ENSG00000168952	STXBP6	0.4
ENSG00000168955	TM4SF20	0.5
ENSG00000168958	MFF	87.0
ENSG00000168961	LGALS9	0.5
ENSG00000168970	JMJD7-PLA2G4B	2.0
ENSG00000168993	CPLX1	0.8
ENSG00000168994	PXDC1	39.0
ENSG00000169016	E2F6	19.0
ENSG00000169018	FEM1B	42.0
ENSG00000169019	COMMD8	36.0
ENSG00000169020	ATP5ME	261.0
ENSG00000169021	UQCRFS1	88.0
ENSG00000169026	SLC49A3	0.4
ENSG00000169031	COL4A3	29.0
ENSG00000169032	MAP2K1	103.0
ENSG00000169035	KLK7	0.1
ENSG00000169045	HNRNPH1	227.0
ENSG00000169047	IRS1	10.0
ENSG00000169057	MECP2	16.0
ENSG00000169062	UPF3A	44.0
ENSG00000169067	ACTBL2	0.1
ENSG00000169071	ROR2	39.0
ENSG00000169075	BRD7P3	0.1
ENSG00000169083	AR	4.0
ENSG00000169084	DHRSX	17.0
ENSG00000169085	VXN	0.1
ENSG00000169087	HSPBAP1	3.0
ENSG00000169093	ASMTL	22.0
ENSG00000169100	SLC25A6	622.0
ENSG00000169105	CHST14	38.0
ENSG00000169116	PARM1	0.6
ENSG00000169118	CSNK1G1	12.0
ENSG00000169122	FAM110B	3.0
ENSG00000169126	ODAD2	3.0
ENSG00000169129	AFAP1L2	3.0
ENSG00000169131	ZNF354A	8.0
ENSG00000169136	ATF5	35.0
ENSG00000169139	UBE2V2	44.0
ENSG00000169155	ZBTB43	17.0
ENSG00000169169	CPT1C	0.5
ENSG00000169174	PCSK9	121.0
ENSG00000169180	XPO6	157.0
ENSG00000169184	MN1	47.0
ENSG00000169188	APEX2	81.0
ENSG00000169189	NSMCE1	40.0
ENSG00000169193	CCDC126	4.0
ENSG00000169203	NPIPB12	0.7
ENSG00000169213	RAB3B	3.0
ENSG00000169217	CD2BP2	94.0
ENSG00000169220	RGS14	3.0
ENSG00000169221	TBC1D10B	50.0
ENSG00000169223	LMAN2	272.0
ENSG00000169228	RAB24	22.0
ENSG00000169230	PRELID1	354.0
ENSG00000169231	THBS3	7.0
ENSG00000169239	CA5B	2.0
ENSG00000169241	SLC50A1	31.0
ENSG00000169242	EFNA1	54.0
ENSG00000169246	NPIPB3	3.0
ENSG00000169247	SH3TC2	0.8
ENSG00000169249	ZRSR2	27.0
ENSG00000169251	NMD3	54.0
ENSG00000169252	ADRB2	4.0
ENSG00000169255	B3GALNT1	11.0
ENSG00000169258	GPRIN1	17.0
ENSG00000169271	HSPB3	0.1
ENSG00000169282	KCNAB1	0.6
ENSG00000169288	MRPL1	54.0
ENSG00000169291	SHE	0.1
ENSG00000169297	NR0B1	1.0
ENSG00000169299	PGM2	50.0
ENSG00000169302	STK32A	0.1
ENSG00000169314	C22orf15	0.4
ENSG00000169330	MINAR1	2.0
ENSG00000169340	PDILT	0.1
ENSG00000169347	GP2	0.1
ENSG00000169359	SLC33A1	11.0
ENSG00000169371	SNUPN	22.0
ENSG00000169372	CRADD	6.0
ENSG00000169375	SIN3A	35.0
ENSG00000169379	ARL13B	16.0
ENSG00000169398	PTK2	26.0
ENSG00000169403	PTAFR	0.3
ENSG00000169410	PTPN9	21.0
ENSG00000169418	NPR1	55.0
ENSG00000169427	KCNK9	0.1
ENSG00000169429	CXCL8	0.6
ENSG00000169432	SCN9A	5.0
ENSG00000169435	RASSF6	0.2
ENSG00000169439	SDC2	104.0
ENSG00000169446	MMGT1	57.0
ENSG00000169490	TM2D2	44.0
ENSG00000169495	HTRA4	0.8
ENSG00000169499	PLEKHA2	102.0
ENSG00000169504	CLIC4	200.0
ENSG00000169508	GPR183	1.0
ENSG00000169519	METTL15	14.0
ENSG00000169554	ZEB2	4.0
ENSG00000169562	GJB1	0.1
ENSG00000169564	PCBP1	437.0
ENSG00000169567	HINT1	572.0
ENSG00000169570	DTWD2	14.0
ENSG00000169583	CLIC3	97.0
ENSG00000169592	INO80E	40.0
ENSG00000169594	BNC1	0.1
ENSG00000169598	DFFB	8.0
ENSG00000169599	NFU1	34.0
ENSG00000169604	ANTXR1	192.0
ENSG00000169605	GKN1	3.0
ENSG00000169607	CKAP2L	37.0
ENSG00000169609	C15orf40	7.0
ENSG00000169612	RAMAC	53.0
ENSG00000169621	APLF	0.1
ENSG00000169627	BOLA2B	3.0
ENSG00000169629	RGPD8	0.9
ENSG00000169635	HIC2	5.0
ENSG00000169641	LUZP1	46.0
ENSG00000169660	HEXD	10.0
ENSG00000169668	BCRP2	1.0
ENSG00000169679	BUB1	54.0
ENSG00000169682	SPNS1	13.0
ENSG00000169683	LRRC45	49.0
ENSG00000169684	CHRNA5	20.0
ENSG00000169689	CENPX	144.0
ENSG00000169692	AGPAT2	76.0
ENSG00000169696	ASPSCR1	9.0
ENSG00000169710	FASN	206.0
ENSG00000169714	CNBP	638.0
ENSG00000169715	MT1E	167.0
ENSG00000169718	DUS1L	94.0
ENSG00000169727	GPS1	97.0
ENSG00000169733	RFNG	16.0
ENSG00000169738	DCXR	65.0
ENSG00000169740	ZNF32	19.0
ENSG00000169750	RAC3	27.0
ENSG00000169752	NRG4	36.0
ENSG00000169756	LIMS1	35.0
ENSG00000169758	TMEM266	0.6
ENSG00000169762	TAPT1	7.0
ENSG00000169764	UGP2	39.0
ENSG00000169813	HNRNPF	288.0
ENSG00000169814	BTD	22.0
ENSG00000169826	CSGALNACT2	19.0
ENSG00000169851	PCDH7	26.0
ENSG00000169855	ROBO1	97.0
ENSG00000169856	ONECUT1	0.1
ENSG00000169857	AVEN	40.0
ENSG00000169860	P2RY1	0.6
ENSG00000169871	TRIM56	29.0
ENSG00000169884	WNT10B	16.0
ENSG00000169885	CALML6	0.2
ENSG00000169891	REPS2	1.0
ENSG00000169894	MUC3A	0.1
ENSG00000169895	SYAP1	70.0
ENSG00000169902	TPST1	28.0
ENSG00000169903	TM4SF4	0.1
ENSG00000169905	TOR1AIP2	19.0
ENSG00000169908	TM4SF1	639.0
ENSG00000169914	OTUD3	15.0
ENSG00000169918	OTUD7A	0.2
ENSG00000169919	GUSB	77.0
ENSG00000169925	BRD3	35.0
ENSG00000169926	KLF13	91.0
ENSG00000169933	FRMPD4	0.1
ENSG00000169946	ZFPM2	0.4
ENSG00000169951	ZNF764	12.0
ENSG00000169955	ZNF747	9.0
ENSG00000169957	ZNF768	41.0
ENSG00000169962	TAS1R3	2.0
ENSG00000169964	TMEM42	16.0
ENSG00000169967	MAP3K2	33.0
ENSG00000169972	PUSL1	39.0
ENSG00000169976	SF3B5	314.0
ENSG00000169981	ZNF35	23.0
ENSG00000169989	TIGD4	0.6
ENSG00000169991	IFFO2	7.0
ENSG00000169992	NLGN2	21.0
ENSG00000169994	MYO7B	0.2
ENSG00000170004	CHD3	200.0
ENSG00000170006	TMEM154	0.3
ENSG00000170017	ALCAM	86.0
ENSG00000170027	YWHAG	527.0
ENSG00000170035	UBE2E3	72.0
ENSG00000170037	CNTROB	43.0
ENSG00000170043	TRAPPC1	256.0
ENSG00000170049	KCNAB3	1.0
ENSG00000170075	GPR37L1	0.3
ENSG00000170085	SIMC1	6.0
ENSG00000170088	TMEM192	9.0
ENSG00000170089	ENSG00000170089	12.0
ENSG00000170092	SPDYE5	2.0
ENSG00000170100	ZNF778	5.0
ENSG00000170113	NIPA1	20.0
ENSG00000170122	FOXD4	0.5
ENSG00000170142	UBE2E1	72.0
ENSG00000170144	HNRNPA3	318.0
ENSG00000170145	SIK2	14.0
ENSG00000170153	RNF150	16.0
ENSG00000170160	CCDC144A	0.2
ENSG00000170161	ENSG00000170161	2.0
ENSG00000170175	CHRNB1	2.0
ENSG00000170185	USP38	19.0
ENSG00000170190	SLC16A5	28.0
ENSG00000170191	NANP	7.0
ENSG00000170214	ADRA1B	10.0
ENSG00000170222	ADPRM	10.0
ENSG00000170234	PWWP2A	13.0
ENSG00000170242	USP47	49.0
ENSG00000170248	PDCD6IP	82.0
ENSG00000170260	ZNF212	15.0
ENSG00000170262	MRAP	0.2
ENSG00000170264	FAM161A	6.0
ENSG00000170265	ZNF282	33.0
ENSG00000170266	GLB1	56.0
ENSG00000170270	GON7	32.0
ENSG00000170271	FAXDC2	1.0
ENSG00000170275	CRTAP	156.0
ENSG00000170276	HSPB2	1.0
ENSG00000170289	CNGB3	0.1
ENSG00000170291	ELP5	53.0
ENSG00000170293	CMTM8	6.0
ENSG00000170296	GABARAP	63.0
ENSG00000170298	LGALS9B	0.1
ENSG00000170310	STX8	13.0
ENSG00000170312	CDK1	100.0
ENSG00000170315	UBB	1725.0
ENSG00000170322	NFRKB	22.0
ENSG00000170325	PRDM10	8.0
ENSG00000170340	B3GNT2	19.0
ENSG00000170345	FOS	4.0
ENSG00000170348	TMED10	155.0
ENSG00000170364	SETMAR	15.0
ENSG00000170365	SMAD1	8.0
ENSG00000170370	EMX2	0.1
ENSG00000170374	SP7	0.1
ENSG00000170379	TCAF2	0.8
ENSG00000170381	SEMA3E	0.1
ENSG00000170382	LRRN2	2.0
ENSG00000170385	SLC30A1	69.0
ENSG00000170390	DCLK2	22.0
ENSG00000170396	ZNF804A	1.0
ENSG00000170409	ENSG00000170409	0.5
ENSG00000170412	GPRC5C	1.0
ENSG00000170417	TMEM182	3.0
ENSG00000170419	VSTM2A	0.2
ENSG00000170421	KRT8	2100.0
ENSG00000170425	ADORA2B	10.0
ENSG00000170430	MGMT	13.0
ENSG00000170439	METTL7B	11.0
ENSG00000170442	KRT86	9.0
ENSG00000170445	HARS1	75.0
ENSG00000170448	NFXL1	14.0
ENSG00000170456	DENND5B	32.0
ENSG00000170458	CD14	0.6
ENSG00000170464	DNAJC18	4.0
ENSG00000170468	RIOX1	40.0
ENSG00000170469	SPATA24	15.0
ENSG00000170471	RALGAPB	23.0
ENSG00000170473	PYM1	34.0
ENSG00000170477	KRT4	0.5
ENSG00000170482	SLC23A1	0.4
ENSG00000170485	NPAS2	5.0
ENSG00000170500	LONRF2	1.0
ENSG00000170502	NUDT9	32.0
ENSG00000170509	HSD17B13	0.4
ENSG00000170515	PA2G4	365.0
ENSG00000170516	COX7B2	0.1
ENSG00000170522	ELOVL6	16.0
ENSG00000170523	KRT83	0.4
ENSG00000170525	PFKFB3	36.0
